uav,sat,label,is_valid,loss
train/champaign/uav-small/uav6135.png,train/champaign/sat-small/sat6162.png,1,True,9252.219
train/miami/uav-small/uav1349.png,train/miami/sat-small/sat1173.png,0,True,9161.622
train/sanfrancisco/uav-small/uav856.png,train/sanfrancisco/sat-small/sat887.png,1,True,9131.342
train/stlouis/uav-small/uav6115.png,train/stlouis/sat-small/sat6092.png,1,True,9036.296
train/champaign/uav-small/uav5926.png,train/champaign/sat-small/sat4781.png,0,True,9027.788
train/springfield/uav-small/uav6315.png,train/springfield/sat-small/sat6374.png,1,True,8984.417
train/stlouis/uav-small/uav5711.png,train/stlouis/sat-small/sat2271.png,0,True,8965.521
train/champaign/uav-small/uav6333.png,train/champaign/sat-small/sat6333.png,1,True,8957.13
train/champaign/uav-small/uav5831.png,train/champaign/sat-small/sat1567.png,0,True,8937.222
train/champaign/uav-small/uav6235.png,train/champaign/sat-small/sat1156.png,0,True,8911.824
train/chicago/uav-small/uav2900.png,train/chicago/sat-small/sat2917.png,1,True,8885.931
train/miami/uav-small/uav1556.png,train/miami/sat-small/sat1558.png,1,True,8873.138
train/springfield/uav-small/uav5902.png,train/springfield/sat-small/sat3811.png,0,True,8866.257
train/stlouis/uav-small/uav6658.png,train/stlouis/sat-small/sat6658.png,1,True,8841.048
train/miami/uav-small/uav1376.png,train/miami/sat-small/sat1207.png,0,True,8766.885
train/stlouis/uav-small/uav6083.png,train/stlouis/sat-small/sat6083.png,1,True,8744.614
train/champaign/uav-small/uav6508.png,train/champaign/sat-small/sat6508.png,1,True,8713.436
train/boston/uav-small/uav1033.png,train/boston/sat-small/sat217.png,0,True,8657.36
train/champaign/uav-small/uav7079.png,train/champaign/sat-small/sat6159.png,0,True,8640.822
train/springfield/uav-small/uav5304.png,train/springfield/sat-small/sat5049.png,0,True,8607.555
train/atlanta/uav-small/uav1873.png,train/atlanta/sat-small/sat711.png,0,True,8595.564
train/champaign/uav-small/uav6135.png,train/champaign/sat-small/sat6213.png,1,True,8583.22
train/springfield/uav-small/uav6326.png,train/springfield/sat-small/sat6298.png,1,True,8578.061
train/atlanta/uav-small/uav1828.png,train/atlanta/sat-small/sat1615.png,0,True,8576.122
train/champaign/uav-small/uav6460.png,train/champaign/sat-small/sat4630.png,0,True,8552.601
train/stlouis/uav-small/uav6318.png,train/stlouis/sat-small/sat2888.png,0,True,8538.915
train/chicago/uav-small/uav2935.png,train/chicago/sat-small/sat2935.png,1,True,8515.568
train/champaign/uav-small/uav5770.png,train/champaign/sat-small/sat7138.png,0,True,8501.575
train/stlouis/uav-small/uav6847.png,train/stlouis/sat-small/sat426.png,0,True,8393.575
train/miami/uav-small/uav1412.png,train/miami/sat-small/sat1318.png,0,True,8347.304
train/champaign/uav-small/uav6230.png,train/champaign/sat-small/sat6192.png,0,True,8330.725
train/miami/uav-small/uav1558.png,train/miami/sat-small/sat1556.png,1,True,8279.342
train/boston/uav-small/uav1010.png,train/boston/sat-small/sat807.png,0,True,8275.758
train/atlanta/uav-small/uav1953.png,train/atlanta/sat-small/sat232.png,0,True,8274.184
train/miami/uav-small/uav1558.png,train/miami/sat-small/sat1584.png,1,True,8273.015
train/stlouis/uav-small/uav5553.png,train/stlouis/sat-small/sat4634.png,0,True,8236.32
train/miami/uav-small/uav1284.png,train/miami/sat-small/sat1520.png,0,True,8234.916
train/boston/uav-small/uav1196.png,train/boston/sat-small/sat1187.png,0,True,8233.787
train/austin/uav-small/uav894.png,train/austin/sat-small/sat804.png,0,True,8197.671
train/stlouis/uav-small/uav6009.png,train/stlouis/sat-small/sat5360.png,0,True,8157.199
train/chicago/uav-small/uav2928.png,train/chicago/sat-small/sat2977.png,1,True,8156.9663
train/stlouis/uav-small/uav5727.png,train/stlouis/sat-small/sat1022.png,0,True,8146.262
train/chicago/uav-small/uav2893.png,train/chicago/sat-small/sat2879.png,1,True,8126.9814
train/champaign/uav-small/uav6048.png,train/champaign/sat-small/sat1777.png,0,True,8119.6377
train/stlouis/uav-small/uav6001.png,train/stlouis/sat-small/sat2469.png,0,True,8110.4155
train/atlanta/uav-small/uav1694.png,train/atlanta/sat-small/sat1173.png,0,True,8108.5977
train/springfield/uav-small/uav5455.png,train/springfield/sat-small/sat1209.png,0,True,8099.887
train/springfield/uav-small/uav5933.png,train/springfield/sat-small/sat3195.png,0,True,8084.1943
train/champaign/uav-small/uav7018.png,train/champaign/sat-small/sat2801.png,0,True,8084.0474
train/champaign/uav-small/uav6194.png,train/champaign/sat-small/sat7087.png,0,True,8072.9414
train/sanfrancisco/uav-small/uav715.png,train/sanfrancisco/sat-small/sat727.png,0,True,8031.135
train/champaign/uav-small/uav6729.png,train/champaign/sat-small/sat2636.png,0,True,8018.782
train/springfield/uav-small/uav5421.png,train/springfield/sat-small/sat788.png,0,True,7987.9043
train/champaign/uav-small/uav6570.png,train/champaign/sat-small/sat3316.png,0,True,7977.46
train/miami/uav-small/uav1485.png,train/miami/sat-small/sat1395.png,0,True,7949.0996
train/stlouis/uav-small/uav6302.png,train/stlouis/sat-small/sat2901.png,0,True,7916.541
train/springfield/uav-small/uav5382.png,train/springfield/sat-small/sat5340.png,0,True,7902.6553
train/boston/uav-small/uav1096.png,train/boston/sat-small/sat360.png,0,True,7893.9414
train/chicago/uav-small/uav2804.png,train/chicago/sat-small/sat2799.png,0,True,7892.0215
train/champaign/uav-small/uav6049.png,train/champaign/sat-small/sat6063.png,1,True,7877.508
train/chicago/uav-small/uav2926.png,train/chicago/sat-small/sat2926.png,1,True,7850.133
train/champaign/uav-small/uav6998.png,train/champaign/sat-small/sat4587.png,0,True,7827.952
train/champaign/uav-small/uav6135.png,train/champaign/sat-small/sat6135.png,1,True,7787.776
train/springfield/uav-small/uav6315.png,train/springfield/sat-small/sat6315.png,1,True,7778.1885
train/champaign/uav-small/uav6065.png,train/champaign/sat-small/sat4671.png,0,True,7775.1743
train/miami/uav-small/uav1523.png,train/miami/sat-small/sat1350.png,0,True,7772.038
train/miami/uav-small/uav1281.png,train/miami/sat-small/sat1122.png,0,True,7758.4966
train/stlouis/uav-small/uav5788.png,train/stlouis/sat-small/sat5899.png,0,True,7750.048
train/stlouis/uav-small/uav6115.png,train/stlouis/sat-small/sat6115.png,1,True,7748.2046
train/sanfrancisco/uav-small/uav762.png,train/sanfrancisco/sat-small/sat785.png,0,True,7746.0347
train/miami/uav-small/uav1558.png,train/miami/sat-small/sat1558.png,1,True,7745.813
train/chicago/uav-small/uav2878.png,train/chicago/sat-small/sat2913.png,1,True,7740.4287
train/atlanta/uav-small/uav1838.png,train/atlanta/sat-small/sat1710.png,0,True,7730.3433
train/springfield/uav-small/uav5577.png,train/springfield/sat-small/sat4853.png,0,True,7728.9014
train/chicago/uav-small/uav2997.png,train/chicago/sat-small/sat228.png,0,True,7715.483
train/boston/uav-small/uav1080.png,train/boston/sat-small/sat153.png,0,True,7712.5093
train/springfield/uav-small/uav6525.png,train/springfield/sat-small/sat4266.png,0,True,7711.9385
train/champaign/uav-small/uav6140.png,train/champaign/sat-small/sat6138.png,1,True,7687.805
train/atlanta/uav-small/uav1865.png,train/atlanta/sat-small/sat610.png,0,True,7682.8184
train/champaign/uav-small/uav5857.png,train/champaign/sat-small/sat5857.png,1,True,7667.99
train/boston/uav-small/uav1024.png,train/boston/sat-small/sat814.png,0,True,7642.239
train/stlouis/uav-small/uav5531.png,train/stlouis/sat-small/sat5532.png,0,True,7640.346
train/champaign/uav-small/uav6599.png,train/champaign/sat-small/sat7116.png,0,True,7639.847
train/stlouis/uav-small/uav5858.png,train/stlouis/sat-small/sat5858.png,1,True,7607.1943
train/sanfrancisco/uav-small/uav745.png,train/sanfrancisco/sat-small/sat767.png,0,True,7601.1504
train/stlouis/uav-small/uav5733.png,train/stlouis/sat-small/sat6277.png,0,True,7592.7666
train/miami/uav-small/uav1483.png,train/miami/sat-small/sat1422.png,0,True,7553.28
train/chicago/uav-small/uav2927.png,train/chicago/sat-small/sat2927.png,1,True,7512.708
train/springfield/uav-small/uav5544.png,train/springfield/sat-small/sat699.png,0,True,7508.5137
train/springfield/uav-small/uav6083.png,train/springfield/sat-small/sat842.png,0,True,7483.0923
train/sanfrancisco/uav-small/uav766.png,train/sanfrancisco/sat-small/sat671.png,0,True,7470.4204
train/chicago/uav-small/uav2934.png,train/chicago/sat-small/sat2934.png,1,True,7467.9126
train/stlouis/uav-small/uav6886.png,train/stlouis/sat-small/sat6879.png,0,True,7462.072
train/atlanta/uav-small/uav1865.png,train/atlanta/sat-small/sat1571.png,0,True,7460.684
train/sanfrancisco/uav-small/uav884.png,train/sanfrancisco/sat-small/sat615.png,0,True,7452.382
train/austin/uav-small/uav845.png,train/austin/sat-small/sat156.png,0,True,7446.403
train/springfield/uav-small/uav6358.png,train/springfield/sat-small/sat2285.png,0,True,7437.1055
train/stlouis/uav-small/uav5585.png,train/stlouis/sat-small/sat3143.png,0,True,7434.1714
train/miami/uav-small/uav1375.png,train/miami/sat-small/sat759.png,0,True,7418.278
train/springfield/uav-small/uav5888.png,train/springfield/sat-small/sat5365.png,0,True,7405.2725
train/champaign/uav-small/uav6352.png,train/champaign/sat-small/sat6352.png,1,True,7404.99
train/champaign/uav-small/uav6094.png,train/champaign/sat-small/sat457.png,0,True,7396.9346
train/champaign/uav-small/uav5927.png,train/champaign/sat-small/sat5265.png,0,True,7394.079
train/austin/uav-small/uav958.png,train/austin/sat-small/sat382.png,0,True,7383.389
train/champaign/uav-small/uav6124.png,train/champaign/sat-small/sat2855.png,0,True,7381.137
train/stlouis/uav-small/uav6269.png,train/stlouis/sat-small/sat4274.png,0,True,7373.103
train/champaign/uav-small/uav6934.png,train/champaign/sat-small/sat1892.png,0,True,7367.921
train/austin/uav-small/uav851.png,train/austin/sat-small/sat734.png,0,True,7348.247
train/springfield/uav-small/uav5277.png,train/springfield/sat-small/sat4861.png,0,True,7348.1436
train/champaign/uav-small/uav6335.png,train/champaign/sat-small/sat266.png,0,True,7341.549
train/chicago/uav-small/uav2744.png,train/chicago/sat-small/sat2858.png,0,True,7316.2773
train/stlouis/uav-small/uav5572.png,train/stlouis/sat-small/sat5572.png,1,True,7308.69
train/champaign/uav-small/uav7031.png,train/champaign/sat-small/sat4768.png,0,True,7305.417
train/chicago/uav-small/uav2595.png,train/chicago/sat-small/sat2619.png,0,True,7303.911
train/stlouis/uav-small/uav5988.png,train/stlouis/sat-small/sat2930.png,0,True,7297.563
train/atlanta/uav-small/uav1997.png,train/atlanta/sat-small/sat1670.png,0,True,7297.121
train/champaign/uav-small/uav7060.png,train/champaign/sat-small/sat4707.png,0,True,7295.0093
train/austin/uav-small/uav894.png,train/austin/sat-small/sat770.png,0,True,7292.978
train/boston/uav-small/uav1119.png,train/boston/sat-small/sat1098.png,1,True,7283.282
train/champaign/uav-small/uav5823.png,train/champaign/sat-small/sat5074.png,0,True,7273.888
train/springfield/uav-small/uav5593.png,train/springfield/sat-small/sat2765.png,0,True,7271.3003
train/stlouis/uav-small/uav5684.png,train/stlouis/sat-small/sat3355.png,0,True,7263.9297
train/champaign/uav-small/uav6062.png,train/champaign/sat-small/sat5472.png,0,True,7256.3213
train/stlouis/uav-small/uav5985.png,train/stlouis/sat-small/sat5509.png,0,True,7254.304
train/chicago/uav-small/uav2525.png,train/chicago/sat-small/sat259.png,0,True,7247.7827
train/champaign/uav-small/uav6614.png,train/champaign/sat-small/sat6614.png,1,True,7233.564
train/sanfrancisco/uav-small/uav749.png,train/sanfrancisco/sat-small/sat765.png,0,True,7221.5596
train/springfield/uav-small/uav6460.png,train/springfield/sat-small/sat492.png,0,True,7213.796
train/austin/uav-small/uav955.png,train/austin/sat-small/sat676.png,0,True,7195.205
train/stlouis/uav-small/uav6881.png,train/stlouis/sat-small/sat519.png,0,True,7194.577
train/stlouis/uav-small/uav5572.png,train/stlouis/sat-small/sat5596.png,1,True,7194.374
train/champaign/uav-small/uav6380.png,train/champaign/sat-small/sat2756.png,0,True,7193.451
train/champaign/uav-small/uav5900.png,train/champaign/sat-small/sat6134.png,0,True,7189.4453
train/chicago/uav-small/uav2947.png,train/chicago/sat-small/sat2947.png,1,True,7188.7583
train/champaign/uav-small/uav7115.png,train/champaign/sat-small/sat1489.png,0,True,7167.555
train/chicago/uav-small/uav3004.png,train/chicago/sat-small/sat1599.png,0,True,7167.319
train/champaign/uav-small/uav6928.png,train/champaign/sat-small/sat7153.png,0,True,7161.751
train/springfield/uav-small/uav6472.png,train/springfield/sat-small/sat6391.png,1,True,7148.9067
train/boston/uav-small/uav1049.png,train/boston/sat-small/sat580.png,0,True,7147.1177
train/chicago/uav-small/uav2496.png,train/chicago/sat-small/sat259.png,0,True,7123.0513
train/boston/uav-small/uav1105.png,train/boston/sat-small/sat242.png,0,True,7121.708
train/champaign/uav-small/uav6050.png,train/champaign/sat-small/sat4277.png,0,True,7106.857
train/chicago/uav-small/uav2690.png,train/chicago/sat-small/sat2690.png,1,True,7103.492
train/stlouis/uav-small/uav6099.png,train/stlouis/sat-small/sat437.png,0,True,7092.6426
train/stlouis/uav-small/uav5752.png,train/stlouis/sat-small/sat3351.png,0,True,7090.9053
train/champaign/uav-small/uav6095.png,train/champaign/sat-small/sat1903.png,0,True,7083.461
train/stlouis/uav-small/uav6057.png,train/stlouis/sat-small/sat4885.png,0,True,7072.961
train/springfield/uav-small/uav6098.png,train/springfield/sat-small/sat1474.png,0,True,7063.272
train/chicago/uav-small/uav3016.png,train/chicago/sat-small/sat3016.png,1,True,7058.4497
train/sanfrancisco/uav-small/uav854.png,train/sanfrancisco/sat-small/sat385.png,0,True,7057.4062
train/springfield/uav-small/uav5677.png,train/springfield/sat-small/sat5655.png,1,True,7043.921
train/champaign/uav-small/uav6861.png,train/champaign/sat-small/sat5224.png,0,True,7042.7456
train/atlanta/uav-small/uav1848.png,train/atlanta/sat-small/sat1957.png,0,True,7040.553
train/springfield/uav-small/uav5776.png,train/springfield/sat-small/sat2610.png,0,True,7037.4565
train/springfield/uav-small/uav5874.png,train/springfield/sat-small/sat2162.png,0,True,7035.0093
train/springfield/uav-small/uav6359.png,train/springfield/sat-small/sat6359.png,1,True,7033.8022
train/springfield/uav-small/uav5642.png,train/springfield/sat-small/sat597.png,0,True,7031.0615
train/springfield/uav-small/uav6481.png,train/springfield/sat-small/sat1901.png,0,True,7019.1763
train/stlouis/uav-small/uav5607.png,train/stlouis/sat-small/sat945.png,0,True,7000.9507
train/miami/uav-small/uav1451.png,train/miami/sat-small/sat717.png,0,True,6997.431
train/champaign/uav-small/uav6140.png,train/champaign/sat-small/sat6142.png,1,True,6987.605
train/chicago/uav-small/uav2908.png,train/chicago/sat-small/sat2870.png,1,True,6982.458
train/chicago/uav-small/uav2766.png,train/chicago/sat-small/sat155.png,0,True,6971.399
train/stlouis/uav-small/uav6417.png,train/stlouis/sat-small/sat2088.png,0,True,6970.5146
train/miami/uav-small/uav1316.png,train/miami/sat-small/sat1476.png,0,True,6964.926
train/chicago/uav-small/uav2878.png,train/chicago/sat-small/sat2878.png,1,True,6962.2466
train/sanfrancisco/uav-small/uav756.png,train/sanfrancisco/sat-small/sat761.png,0,True,6961.689
train/atlanta/uav-small/uav2051.png,train/atlanta/sat-small/sat256.png,0,True,6959.8228
train/stlouis/uav-small/uav5657.png,train/stlouis/sat-small/sat2169.png,0,True,6958.5703
train/stlouis/uav-small/uav6890.png,train/stlouis/sat-small/sat4819.png,0,True,6948.6343
train/champaign/uav-small/uav7085.png,train/champaign/sat-small/sat4774.png,0,True,6947.0786
train/austin/uav-small/uav930.png,train/austin/sat-small/sat688.png,0,True,6935.0474
train/springfield/uav-small/uav6437.png,train/springfield/sat-small/sat6437.png,1,True,6934.177
train/champaign/uav-small/uav5769.png,train/champaign/sat-small/sat1259.png,0,True,6933.393
train/champaign/uav-small/uav6030.png,train/champaign/sat-small/sat3746.png,0,True,6931.1343
train/miami/uav-small/uav1288.png,train/miami/sat-small/sat1235.png,0,True,6928.248
train/miami/uav-small/uav1409.png,train/miami/sat-small/sat1357.png,0,True,6911.4136
train/champaign/uav-small/uav6140.png,train/champaign/sat-small/sat6140.png,1,True,6903.8486
train/springfield/uav-small/uav6374.png,train/springfield/sat-small/sat6374.png,1,True,6888.1665
train/champaign/uav-small/uav6100.png,train/champaign/sat-small/sat4532.png,0,True,6888.117
train/champaign/uav-small/uav6790.png,train/champaign/sat-small/sat6756.png,1,True,6884.6377
train/chicago/uav-small/uav2673.png,train/chicago/sat-small/sat1871.png,0,True,6869.571
train/springfield/uav-small/uav6465.png,train/springfield/sat-small/sat4793.png,0,True,6867.292
train/champaign/uav-small/uav7118.png,train/champaign/sat-small/sat5123.png,0,True,6866.3374
train/chicago/uav-small/uav2888.png,train/chicago/sat-small/sat1985.png,0,True,6866.255
train/stlouis/uav-small/uav6794.png,train/stlouis/sat-small/sat2256.png,0,True,6860.598
train/champaign/uav-small/uav6063.png,train/champaign/sat-small/sat6037.png,1,True,6855.0747
train/boston/uav-small/uav1059.png,train/boston/sat-small/sat203.png,0,True,6843.379
train/boston/uav-small/uav1055.png,train/boston/sat-small/sat60.png,0,True,6840.665
train/stlouis/uav-small/uav6319.png,train/stlouis/sat-small/sat2096.png,0,True,6836.887
train/boston/uav-small/uav1119.png,train/boston/sat-small/sat1119.png,1,True,6831.54
train/stlouis/uav-small/uav5699.png,train/stlouis/sat-small/sat6226.png,0,True,6820.901
train/miami/uav-small/uav1304.png,train/miami/sat-small/sat746.png,0,True,6819.5435
train/champaign/uav-small/uav6783.png,train/champaign/sat-small/sat5009.png,0,True,6815.7754
train/boston/uav-small/uav1135.png,train/boston/sat-small/sat701.png,0,True,6802.49
train/miami/uav-small/uav1365.png,train/miami/sat-small/sat759.png,0,True,6787.7324
train/champaign/uav-small/uav6115.png,train/champaign/sat-small/sat6070.png,1,True,6782.671
train/champaign/uav-small/uav5806.png,train/champaign/sat-small/sat5665.png,0,True,6780.5786
train/atlanta/uav-small/uav1914.png,train/atlanta/sat-small/sat1984.png,0,True,6778.5435
train/champaign/uav-small/uav5782.png,train/champaign/sat-small/sat5762.png,1,True,6778.3726
train/stlouis/uav-small/uav5864.png,train/stlouis/sat-small/sat3320.png,0,True,6777.2847
train/stlouis/uav-small/uav6823.png,train/stlouis/sat-small/sat6236.png,0,True,6756.897
train/atlanta/uav-small/uav2045.png,train/atlanta/sat-small/sat1321.png,0,True,6756.0293
train/champaign/uav-small/uav5891.png,train/champaign/sat-small/sat7027.png,0,True,6752.3286
train/springfield/uav-small/uav5857.png,train/springfield/sat-small/sat5603.png,0,True,6747.4697
train/champaign/uav-small/uav6790.png,train/champaign/sat-small/sat6790.png,1,True,6744.5605
train/austin/uav-small/uav893.png,train/austin/sat-small/sat943.png,0,True,6738.345
train/stlouis/uav-small/uav5855.png,train/stlouis/sat-small/sat2719.png,0,True,6735.889
train/springfield/uav-small/uav5275.png,train/springfield/sat-small/sat6379.png,0,True,6722.649
train/miami/uav-small/uav1400.png,train/miami/sat-small/sat1490.png,0,True,6715.699
train/springfield/uav-small/uav5796.png,train/springfield/sat-small/sat6493.png,0,True,6704.791
train/springfield/uav-small/uav5526.png,train/springfield/sat-small/sat1649.png,0,True,6670.6665
train/boston/uav-small/uav1184.png,train/boston/sat-small/sat227.png,0,True,6669.0317
train/stlouis/uav-small/uav6199.png,train/stlouis/sat-small/sat2885.png,0,True,6661.1387
train/champaign/uav-small/uav6998.png,train/champaign/sat-small/sat4746.png,0,True,6652.8994
train/atlanta/uav-small/uav1656.png,train/atlanta/sat-small/sat1480.png,0,True,6649.2856
train/boston/uav-small/uav1120.png,train/boston/sat-small/sat358.png,0,True,6648.6235
train/champaign/uav-small/uav6222.png,train/champaign/sat-small/sat3562.png,0,True,6647.214
train/sanfrancisco/uav-small/uav719.png,train/sanfrancisco/sat-small/sat372.png,0,True,6646.078
train/austin/uav-small/uav927.png,train/austin/sat-small/sat845.png,0,True,6639.7407
train/stlouis/uav-small/uav5621.png,train/stlouis/sat-small/sat5856.png,0,True,6634.4478
train/stlouis/uav-small/uav6597.png,train/stlouis/sat-small/sat5256.png,0,True,6628.5728
train/champaign/uav-small/uav7042.png,train/champaign/sat-small/sat2649.png,0,True,6618.805
train/boston/uav-small/uav1196.png,train/boston/sat-small/sat126.png,0,True,6613.06
train/atlanta/uav-small/uav1852.png,train/atlanta/sat-small/sat747.png,0,True,6610.7153
train/boston/uav-small/uav1022.png,train/boston/sat-small/sat191.png,0,True,6606.6143
train/champaign/uav-small/uav7027.png,train/champaign/sat-small/sat4243.png,0,True,6603.4795
train/champaign/uav-small/uav5824.png,train/champaign/sat-small/sat7031.png,0,True,6586.1523
train/champaign/uav-small/uav6730.png,train/champaign/sat-small/sat6821.png,0,True,6583.0493
train/champaign/uav-small/uav6147.png,train/champaign/sat-small/sat3393.png,0,True,6575.8447
train/champaign/uav-small/uav5800.png,train/champaign/sat-small/sat4217.png,0,True,6575.0493
train/austin/uav-small/uav948.png,train/austin/sat-small/sat310.png,0,True,6561.7393
train/chicago/uav-small/uav3057.png,train/chicago/sat-small/sat461.png,0,True,6550.8984
train/stlouis/uav-small/uav6721.png,train/stlouis/sat-small/sat6566.png,0,True,6545.7334
train/chicago/uav-small/uav2922.png,train/chicago/sat-small/sat2968.png,0,True,6544.368
train/chicago/uav-small/uav2775.png,train/chicago/sat-small/sat653.png,0,True,6542.539
train/austin/uav-small/uav866.png,train/austin/sat-small/sat109.png,0,True,6539.7095
train/sanfrancisco/uav-small/uav783.png,train/sanfrancisco/sat-small/sat348.png,0,True,6535.0493
train/stlouis/uav-small/uav6838.png,train/stlouis/sat-small/sat6145.png,0,True,6519.875
train/champaign/uav-small/uav6125.png,train/champaign/sat-small/sat3253.png,0,True,6515.63
train/stlouis/uav-small/uav6217.png,train/stlouis/sat-small/sat5911.png,0,True,6515.273
train/sanfrancisco/uav-small/uav836.png,train/sanfrancisco/sat-small/sat341.png,0,True,6514.1753
train/champaign/uav-small/uav6175.png,train/champaign/sat-small/sat6175.png,1,True,6508.2827
train/chicago/uav-small/uav3068.png,train/chicago/sat-small/sat1559.png,0,True,6505.671
train/miami/uav-small/uav1299.png,train/miami/sat-small/sat1214.png,0,True,6503.598
train/chicago/uav-small/uav2928.png,train/chicago/sat-small/sat2928.png,1,True,6501.0415
train/austin/uav-small/uav911.png,train/austin/sat-small/sat761.png,0,True,6499.2466
train/champaign/uav-small/uav6182.png,train/champaign/sat-small/sat2619.png,0,True,6488.061
train/boston/uav-small/uav999.png,train/boston/sat-small/sat1008.png,1,True,6466.2754
train/austin/uav-small/uav947.png,train/austin/sat-small/sat195.png,0,True,6465.9526
train/stlouis/uav-small/uav6678.png,train/stlouis/sat-small/sat4493.png,0,True,6463.006
train/champaign/uav-small/uav5906.png,train/champaign/sat-small/sat4904.png,0,True,6462.9556
train/stlouis/uav-small/uav6857.png,train/stlouis/sat-small/sat4566.png,0,True,6460.4634
train/boston/uav-small/uav1115.png,train/boston/sat-small/sat32.png,0,True,6447.0576
train/atlanta/uav-small/uav1932.png,train/atlanta/sat-small/sat206.png,0,True,6443.5356
train/stlouis/uav-small/uav5724.png,train/stlouis/sat-small/sat417.png,0,True,6438.9995
train/boston/uav-small/uav1138.png,train/boston/sat-small/sat240.png,0,True,6429.823
train/champaign/uav-small/uav6473.png,train/champaign/sat-small/sat4626.png,0,True,6429.147
train/chicago/uav-small/uav2851.png,train/chicago/sat-small/sat2823.png,1,True,6422.443
train/springfield/uav-small/uav6400.png,train/springfield/sat-small/sat3957.png,0,True,6414.4307
train/chicago/uav-small/uav2637.png,train/chicago/sat-small/sat2921.png,0,True,6412.587
train/springfield/uav-small/uav6342.png,train/springfield/sat-small/sat6344.png,1,True,6392.845
train/sanfrancisco/uav-small/uav858.png,train/sanfrancisco/sat-small/sat297.png,0,True,6388.921
train/stlouis/uav-small/uav5737.png,train/stlouis/sat-small/sat329.png,0,True,6388.1367
train/stlouis/uav-small/uav5991.png,train/stlouis/sat-small/sat957.png,0,True,6387.573
train/miami/uav-small/uav1339.png,train/miami/sat-small/sat1242.png,0,True,6383.2896
train/springfield/uav-small/uav5229.png,train/springfield/sat-small/sat4230.png,0,True,6379.1064
train/springfield/uav-small/uav6349.png,train/springfield/sat-small/sat6349.png,1,True,6376.038
train/sanfrancisco/uav-small/uav842.png,train/sanfrancisco/sat-small/sat836.png,0,True,6372.8706
train/sanfrancisco/uav-small/uav882.png,train/sanfrancisco/sat-small/sat424.png,0,True,6368.0103
train/miami/uav-small/uav1560.png,train/miami/sat-small/sat584.png,0,True,6361.462
train/chicago/uav-small/uav2947.png,train/chicago/sat-small/sat2935.png,1,True,6356.764
train/atlanta/uav-small/uav1896.png,train/atlanta/sat-small/sat1306.png,0,True,6355.4463
train/stlouis/uav-small/uav5828.png,train/stlouis/sat-small/sat2695.png,0,True,6352.5977
train/springfield/uav-small/uav6247.png,train/springfield/sat-small/sat3479.png,0,True,6341.8296
train/springfield/uav-small/uav6472.png,train/springfield/sat-small/sat6472.png,1,True,6339.447
train/sanfrancisco/uav-small/uav794.png,train/sanfrancisco/sat-small/sat825.png,0,True,6333.3896
train/atlanta/uav-small/uav2069.png,train/atlanta/sat-small/sat1921.png,0,True,6328.3765
train/champaign/uav-small/uav6551.png,train/champaign/sat-small/sat762.png,0,True,6322.5234
train/champaign/uav-small/uav6366.png,train/champaign/sat-small/sat6657.png,1,True,6321.9604
train/chicago/uav-small/uav2934.png,train/chicago/sat-small/sat2303.png,0,True,6320.244
train/champaign/uav-small/uav6408.png,train/champaign/sat-small/sat5540.png,0,True,6315.3623
train/atlanta/uav-small/uav2071.png,train/atlanta/sat-small/sat399.png,0,True,6312.113
train/atlanta/uav-small/uav1862.png,train/atlanta/sat-small/sat1964.png,0,True,6306.506
